,Reference,New,ratio
,0,0,0
data,,,
16,0.3903822747685954,0.3703138195497835,1.0541931036848977
21,0.3967050058153172,0.38004279568640376,1.0438429837850747
22,0.39800351541116097,0.3804117132671164,1.0462441127087272
27,0.39594449345601795,0.3806655077832742,1.0401375626641818
28,0.397537463643989,0.3820656439788246,1.0404951869109225
29,0.3978301112570689,0.3821520045782465,1.041025839171314
34,0.39373660370933056,0.37897482539060984,1.0389518704929959
35,0.39455719977539166,0.3801620136692827,1.0378659244966855
36,0.3948697421204542,0.3806413591762686,1.037380023481885
40,0.39150734271555127,0.37727186602412033,1.0377326749578533
41,0.391308345927124,0.37773076920273196,1.035945117081804
42,0.39097961243107204,0.3778531524730945,1.0347395803688901
46,0.38717500288472223,0.37408795260666644,1.034983885973511
47,0.38553528082132216,0.3732905996352853,1.0328020078673297
48,0.38350212072636003,0.37200963192067515,1.0308929872228025
51,0.37624408547200605,0.3654645386386198,1.0294954658899078
52,0.3728326187574142,0.3629292692737767,1.0272872714384655
53,0.3695859672262663,0.36042506318624845,1.02541694508987
54,0.3674343949115151,0.3587612430630608,1.0241752753848323
57,0.355309027869171,0.34776461083535426,1.0216940332591478
58,0.3507337707492277,0.3438990521751593,1.019874200091099
59,0.3448846856961367,0.3388157605317348,1.01791216900559
60,0.3437001350040415,0.33782021873257834,1.017405459902676
63,0.31899345003423046,0.3156548746177318,1.0105766635808866
64,0.3096887849777937,0.3070899968580139,1.008462627068186
65,0.30839278169141415,0.30575948397690317,1.0086123173687391
68,0.25457486509094635,0.25615715154472396,0.9938229854437566
69,0.25287968513055975,0.2541794379405871,0.9948864753948697
83,0.4028017767960035,0.3857609957771412,1.0441744531080248
84,0.40549431862671836,0.3869468850179094,1.0479327637123903
87,0.4026952413756095,0.38743347626584024,1.0393919628651225
88,0.40602019984490956,0.3900377588136572,1.0409766507731577
89,0.407187190431637,0.39053535946780066,1.0426384719338309
91,0.39406799704365186,0.379243773319859,1.0390889047274876
92,0.39841526240250213,0.38373849740255306,1.0382467881103747
93,0.401176561839198,0.3865683509343635,1.0377894643198942
94,0.4031889183652467,0.3884999095080517,1.0378095554148141
95,0.40307232322996206,0.3882778529166962,1.0381027921168606
97,0.392665517659589,0.37753002992493345,1.0400908180407928
98,0.3948356246157856,0.380400931366354,1.0379459987061124
99,0.39628966429809875,0.382342810060822,1.03647735453704
100,0.3973569005937739,0.3838401495061723,1.035214531635087
101,0.397603614450133,0.38439771622335495,1.0343547780577986
104,0.39203438497550613,0.37801994012039225,1.0370732952622832
105,0.39219581596155817,0.378894364218043,1.035105963560494
106,0.3920879210200842,0.3794533944192213,1.0332966493031401
107,0.39152167544501726,0.3795009406104073,1.0316751120966268
108,0.3903501765597641,0.3786916591479772,1.0307863063000056
110,0.38695884258461105,0.3741078346961215,1.034351079278861
111,0.38573552970618763,0.3736811463466889,1.0322584735070233
112,0.38393229363099934,0.3727191730395167,1.0300846358400078
113,0.3819294849095796,0.37148405117735817,1.02811812162357
114,0.37931351869364605,0.36949379263367604,1.026576159750823
115,0.37902498152799063,0.36739947509533477,1.0316426865597432
116,0.37389468746087395,0.3636079087934918,1.028290855117853
117,0.3715170529471732,0.3619229691086401,1.026508634868248
118,0.3683053768482948,0.3594760927023096,1.0245615336464027
119,0.365323371486289,0.357167644789428,1.0228344499168431
120,0.3617624774125251,0.35420292291005145,1.021342439639871
121,0.35330408122619256,0.34607502277597096,1.0208887032419593
122,0.3480389944413774,0.34157480840085647,1.0189246568585786
