,Reference,New,ratio
,0,0,0
data,,,
1,2892.771141752914,2892.771141752914,1.0
2,1041.0047578785154,1041.0047578785154,1.0
3,446.52770362838635,446.52770362838635,1.0
4,212.54650065942175,212.54650065942175,1.0
5,108.5219309347673,108.5219309347673,1.0
6,58.4954708209346,58.4954708209346,1.0
7,29.436083645771443,29.436083645771443,1.0
11,2790.4596764277267,2790.4596764277267,1.0
12,999.6496790238766,999.6496790238766,1.0
13,433.2711598400677,433.2711598400677,1.0
14,206.75518576622,206.75518576622,1.0
15,105.70112666791161,105.70112666791161,1.0
16,57.32824168966736,57.32824168966736,1.0
17,28.907607730870957,28.907607730870957,1.0
21,2506.0271721199524,2506.0271721199524,1.0
22,891.9323800668847,891.9323800668847,1.0
23,397.7173356545058,397.7173356545058,1.0
24,191.39713640413004,191.39713640413004,1.0
25,98.43127070927254,98.43127070927254,1.0
26,53.87972502860204,53.87972502860204,1.0
27,27.18515898088505,27.18515898088505,1.0
31,1960.9542601131893,1960.9542601131893,1.0
32,708.963600961102,708.963600961102,1.0
33,324.3493288697602,324.3493288697602,1.0
34,162.12543373774662,162.12543373774662,1.0
35,84.87967762299608,84.87967762299608,1.0
36,46.65185813839289,46.65185813839289,1.0
37,23.697216175207533,23.697216175207533,1.0
