,Reference,New,ratio
,0,0,0
data,,,
15,0.37202117369116144,0.34284642658317827,1.0850956721315135
16,0.3310674356613051,0.3156638219212629,1.0487975265784
17,0.2866198113664977,0.27492462161814507,1.0425396229683517
18,0.2436931868376841,0.23224289945703286,1.0493030676391881
19,0.19152157698696592,0.18030084160344123,1.0622334054779616
20,0.14192735394162911,0.13092284515889532,1.0840533886150894
21,0.37921857679041354,0.3540043635894499,1.0712257129977227
22,0.3380565860282506,0.3221144070513977,1.049492287919643
23,0.28785715906992165,0.2754080491747502,1.0452024184931223
24,0.2377274023369545,0.2257529399551308,1.0530423319590154
25,0.18502433865927193,0.17357326065143477,1.065972592580564
26,0.14109591085544237,0.1303026425457023,1.0828323056146343
27,0.3915662195769344,0.369583259391697,1.059480400225431
28,0.3547648578636148,0.3409888799937364,1.0404000795279056
29,0.29122833973437967,0.280027358259177,1.0399995969852192
30,0.23525577621853802,0.22470634773056242,1.0469476211710096
31,0.20766757068051633,0.19755886679734017,1.051168059662672
32,0.16048574791823159,0.15112033489131652,1.0619732151444115
33,0.13142586335599685,0.12266711195730542,1.0714026054655947
34,0.35719833600106743,0.3419506388574538,1.0445903455380583
35,0.30957989744663017,0.30005807371457544,1.0317332695440555
36,0.2541232719102241,0.24571662409932266,1.0342127759638409
37,0.20625740276614382,0.19829539912590452,1.0401522358831128
38,0.16080038394864118,0.15368489271135155,1.0462992237672561
39,0.1089573816521375,0.1030776681999934,1.0570415838349794
40,0.3700572473940389,0.3457895478332599,1.0701805468466066
41,0.304305201716189,0.2919636289014965,1.0422709255297562
42,0.2334055128461376,0.22606279711306143,1.0324808673821897
43,0.16708434612676834,0.16123537995742826,1.0362759474433243
44,0.08723075523087945,0.08324899012717218,1.0478295904565889
45,0.2727884447247745,0.26188119061638404,1.0416496277671499
46,0.15601452353150722,0.15131769188152588,1.0310395406616346
47,0.20259392757198608,0.1958167441691717,1.0346098257918097
48,0.10428161326053562,0.10116750450517115,1.0307817097060579
49,0.1871422359329988,0.17842911277375284,1.0488324075807862
50,0.09113044390669936,0.08896555754817578,1.0243339829276208
51,0.06372866970447985,0.061700142460626994,1.0328771889813273
