,Reference,New,ratio
,0,0,0
data,,,
0,0.3438801639915324,0.38508999476770944,0.8929864931935318
1,0.3515616533445488,0.38960479168092654,0.9023545419648386
2,0.3348974190313897,0.37355944110225536,0.8965036944139698
3,0.3409112430310831,0.37612589331649204,0.9063753628475201
4,0.3455329824278368,0.3781794218011023,0.9136747334961145
5,0.3326908802208282,0.3630517898279353,0.9163730617565711
6,0.3356055906041685,0.3634605191131065,0.9233618865209684
7,0.33796677347122955,0.3638020216622542,0.9289854188468212
8,0.33982725549149473,0.36404510226967735,0.9334756967551715
9,0.34156024004689856,0.36424524775390354,0.9377205115320221
10,0.3239574183536313,0.3480544848028877,0.930766395775928
11,0.3253406678700832,0.34726967100938017,0.9368531001410006
12,0.3263829348033757,0.34658530537918647,0.941710250659046
13,0.3271062782605433,0.3459361565332666,0.9455683428369461
14,0.3276880433224659,0.3452262733744302,0.9491978699056245
15,0.3281258151075644,0.3444747499675116,0.9525395261583349
16,0.30942683141688787,0.32394535067467567,0.9551821959242498
17,0.3091259917880845,0.3223797507770079,0.9588877435478534
18,0.3087190610969725,0.32097456479149,0.9618178353089166
19,0.30818022242422277,0.3195024423535274,0.9645629628183665
20,0.3075321771475591,0.3180007118153021,0.9670801533493949
21,0.30688034138228404,0.3166557843611253,0.9691291191835832
22,0.30608334195172937,0.315152805599049,0.9712220120329241
23,0.3051690502680351,0.313558138310705,0.9732455101058255
24,0.30416807056080036,0.31192366346613876,0.9751362470575102
25,0.2863929607407467,0.2926046113752248,0.978771179971212
26,0.2847730107544305,0.29030876229833075,0.9809315037545732
27,0.2832739824998607,0.288282810899774,0.9826252963737936
28,0.281672548494784,0.28619323062369717,0.9842040913439452
29,0.2800104249505997,0.2840900892980034,0.9856395400575758
30,0.27850361588828987,0.28222901948096607,0.9868000689669425
31,0.2768042484863116,0.2801724616234808,0.9879780720858437
32,0.27498767395177726,0.2780153610916006,0.9891096408200777
33,0.2731153443788243,0.27582949341818963,0.9901600477681682
34,0.27101453117331553,0.2734150802451171,0.9912201292275119
35,0.2688191454737609,0.27095040199679593,0.9921341451891987
36,0.24149096275697518,0.23696103234404753,1.019116773623566
37,0.23870988720882053,0.23433737430660698,1.0186590505042212
38,0.23587204020341349,0.2316567536789264,1.0181962600163577
39,0.23305109379246125,0.2289881613016585,1.017742980544092
40,0.23058364083562832,0.2266504363384979,1.0173536153764833
41,0.22788814751997458,0.2240927262749426,1.0169368337300486
42,0.22509539296547915,0.22143830959436583,1.0165151340696756
43,0.22230058802467378,0.2187774592490047,1.01610371007947
44,0.21925367811439847,0.21587159210057472,1.0156671194246256
45,0.21639955219637805,0.21314503162971343,1.0152690425940518
46,0.21373465924293544,0.21059543287833443,1.014906431358436
47,0.17624258954200667,0.16425642200781781,1.0729722916624738
48,0.17260733420308785,0.16135673075807347,1.0697250334222668
49,0.16898847540264988,0.15843798807771708,1.0665906418841773
50,0.16547399198163742,0.155573758579245,1.0636369108312667
51,0.16246222874982647,0.15309637814888083,1.061176173559362
52,0.15923467276786163,0.1504186900625843,1.0586096229239152
53,0.15595585191390887,0.14767479689746518,1.0560762918955864
54,0.15273792999262711,0.14495918626589102,1.0536616128105738
55,0.14929697294499422,0.14203141534795835,1.0511545813948007
56,0.14613709334347402,0.13932109909565232,1.0489229147061359
57,0.14323988149324998,0.1368183289514467,1.0469348850480562
58,0.14038006824506372,0.13433164750991738,1.0450260295862135
59,0.1376295900990733,0.13192522309535493,1.0432393963025197
63,0.1015468362342157,0.09184527320269746,1.1056294210166637
