,Reference,New,ratio
,0,0,0
data,,,
0,7317.536298682574,7317.536298682574,1.0
1,18230.0193483747,18230.0193483747,1.0
2,32916.058061691976,32916.058061691976,1.0
3,50415.96987421193,50415.96987421193,1.0
4,69548.49611516335,69548.49611516335,1.0
5,87850.91601921436,87850.91601921436,1.0
6,86684.71777030882,86684.71777030882,1.0
7,39908.79475179572,39908.79475179572,1.0
8,9693.54698720537,9693.54698720537,1.0
9,245.91682255520453,245.91682255520453,1.0
10,544.7200322229886,544.7200322229886,1.0
11,874.047264692739,874.047264692739,1.0
12,860.1638041575886,860.1638041575886,1.0
13,341.26856530631665,341.26856530631665,1.0
14,54.87201430204795,54.87201430204795,1.0
