,Reference,New,ratio
,0,0,0
data,,,
10,744.7377347828842,744.7377347828842,1.0
11,496.51258413345977,496.51258413345977,1.0
12,325.64226831531084,325.64226831531084,1.0
13,210.8127699428007,210.8127699428007,1.0
14,138.06793218607967,138.06793218607967,1.0
15,92.45371266887824,92.45371266887824,1.0
16,53.426756489202866,53.426756489202866,1.0
17,20.094412822202113,20.094412822202113,1.0
30,731.732290302034,731.732290302034,1.0
31,488.16441163747555,488.16441163747555,1.0
32,320.2394572699332,320.2394572699332,1.0
33,206.09552202482678,206.09552202482678,1.0
34,136.600524612518,136.600524612518,1.0
35,89.99459756890428,89.99459756890428,1.0
36,52.236535993591446,52.236535993591446,1.0
37,19.817593519475874,19.817593519475874,1.0
50,696.3180147089192,696.3180147089192,1.0
51,462.64144189309326,462.64144189309326,1.0
52,302.65481973643244,302.65481973643244,1.0
53,194.77241857623804,194.77241857623804,1.0
54,129.40654341439836,129.40654341439836,1.0
55,85.92795605830327,85.92795605830327,1.0
56,49.648867647107195,49.648867647107195,1.0
57,19.052143723414737,19.052143723414737,1.0
70,592.7932671650651,592.7932671650651,1.0
71,394.3142331432581,394.3142331432581,1.0
72,255.19847725530036,255.19847725530036,1.0
73,165.74442924188693,165.74442924188693,1.0
74,109.8242822867041,109.8242822867041,1.0
75,74.54904867884204,74.54904867884204,1.0
76,43.22774144370844,43.22774144370844,1.0
77,16.710328930113672,16.710328930113672,1.0
90,406.93773634388776,406.93773634388776,1.0
91,275.32063423633326,275.32063423633326,1.0
92,178.71061886006083,178.71061886006083,1.0
93,114.98003609498565,114.98003609498565,1.0
94,75.91414420562272,75.91414420562272,1.0
95,50.961086018403,50.961086018403,1.0
96,29.484221880255962,29.484221880255962,1.0
97,11.72708545330552,11.72708545330552,1.0
110,135.43596713673233,135.43596713673233,1.0
111,95.23461094686087,95.23461094686087,1.0
112,64.63771277751117,64.63771277751117,1.0
113,43.41283488674578,43.41283488674578,1.0
114,28.89244457139799,28.89244457139799,1.0
115,19.12552377651706,19.12552377651706,1.0
116,10.479394297649025,10.479394297649025,1.0
117,3.8722475135449974,3.8722475135449974,1.0
