,Reference,New,ratio
,0,0,0
data,,,
0,173.35295570126817,173.35295570126817,1.0
1,173.2601322723689,173.2601322723689,1.0
2,172.5912748787012,172.5912748787012,1.0
3,172.20347786146985,172.20347786146985,1.0
4,171.5784438595452,171.5784438595452,1.0
5,170.18069858033837,170.18069858033837,1.0
6,169.3574087312234,169.3574087312234,1.0
7,166.5879960617941,166.5879960617941,1.0
8,153.46387533279895,153.46387533279895,1.0
9,124.01550033232003,124.01550033232003,1.0
10,77.94949406170483,77.94949406170483,1.0
11,26.04110813653834,26.04110813653834,1.0
12,281.34262964447004,281.34262964447004,1.0
13,280.6243768044933,280.6243768044933,1.0
14,279.6215576369345,279.6215576369345,1.0
15,277.9365341292895,277.9365341292895,1.0
16,275.3087512767923,275.3087512767923,1.0
17,272.48652246830346,272.48652246830346,1.0
18,262.51613484080065,262.51613484080065,1.0
19,231.24858376550327,231.24858376550327,1.0
20,187.4155391255935,187.4155391255935,1.0
21,136.5305078865888,136.5305078865888,1.0
22,81.91127876893752,81.91127876893752,1.0
23,26.66041259257182,26.66041259257182,1.0
24,5706.029669684145,5706.029669684145,1.0
25,5693.147398547822,5693.147398547822,1.0
26,5666.702757668029,5666.702757668029,1.0
27,5614.035622900685,5614.035622900685,1.0
28,5550.812012312946,5550.812012312946,1.0
29,5371.450676960212,5371.450676960212,1.0
30,4866.226936290226,4866.226936290226,1.0
31,4173.810393728787,4173.810393728787,1.0
32,3334.461738702528,3334.461738702528,1.0
33,2397.541453643946,2397.541453643946,1.0
34,1415.6043215749867,1415.6043215749867,1.0
35,455.3328180750625,455.3328180750625,1.0
36,7042.6292792127615,7042.6292792127615,1.0
37,7023.665378413917,7023.665378413917,1.0
38,6990.035155917625,6990.035155917625,1.0
39,6928.72460823593,6928.72460823593,1.0
40,6847.686511066709,6847.686511066709,1.0
41,6542.998505090527,6542.998505090527,1.0
42,5908.619639944985,5908.619639944985,1.0
43,5054.758236051801,5054.758236051801,1.0
44,4030.048971266813,4030.048971266813,1.0
45,2896.142922575868,2896.142922575868,1.0
46,1705.782258411482,1705.782258411482,1.0
47,547.5381622255414,547.5381622255414,1.0
48,236.73633681712047,236.73633681712047,1.0
49,236.15477170092856,236.15477170092856,1.0
50,234.80853971788977,234.80853971788977,1.0
51,233.12869978588975,233.12869978588975,1.0
52,227.00440815971183,227.00440815971183,1.0
53,211.93970443461438,211.93970443461438,1.0
54,190.35601595548115,190.35601595548115,1.0
55,162.42820721937076,162.42820721937076,1.0
56,129.4401061368624,129.4401061368624,1.0
57,92.74478159951227,92.74478159951227,1.0
58,54.511055652507956,54.511055652507956,1.0
59,17.461364334530074,17.461364334530074,1.0
