,Reference,New,ratio
,0,0,0
data,,,
0,6121.882548340406,6121.882548340406,1.0
1,20333.738049219963,20333.738049219963,1.0
2,11843.351361488647,11843.351361488647,1.0
3,5854.072498699793,5854.072498699793,1.0
4,2690.273847655375,2690.273847655375,1.0
5,1135.4992172874088,1135.4992172874088,1.0
