,Reference,New,ratio
,0,0,0
data,,,
0,1.1493221723244251,1.1490985702712597,1.0001945890970108
1,1.1151948746999973,1.115038526023393,1.0001402181834576
2,0.8838280142941444,0.883750425155392,1.000087795305715
3,0.5984075268813794,0.5984026451566945,1.0000081579263134
4,0.4599419902789934,0.4599398752930886,1.0000045983964827
5,0.9039216511390269,0.9035569378452177,1.000403641739146
6,0.9555427261429426,0.9553472745681196,1.0002045869392482
7,0.828234066026171,0.8281514996378851,1.000099699618152
8,0.5765717290865614,0.5765656031923616,1.0000106247999636
9,0.4437711169353861,0.4437680159903517,1.000006987761449
10,0.6548027160591869,0.6543842477511544,1.0006394840790722
11,0.6837438337168109,0.6836431606331577,1.0001472596954821
12,0.5230449568471726,0.5230358703397612,1.0000173726276278
13,0.4101302647711183,0.41012569411504496,1.000011144525054
14,0.22917257983043232,0.2291676831975428,1.0000213670305569
15,0.5580847853741268,0.5579481087294298,1.0002449630038324
16,0.4729631870523663,0.47294999611541216,1.0000278907644835
17,0.3807544422671225,0.3807485387574978,1.0000155050092745
18,0.21588084603807556,0.21587618088452956,1.0000216103209112
19,0.0854631917669131,0.085459912118569,1.0000383764535066
20,0.45909104456923255,0.4588977296725547,1.000421259213498
21,0.42655672879555734,0.42653794931858735,1.000044027681476
22,0.35383387973794533,0.35382643763887767,1.0000210331910677
23,0.20468062627146347,0.20467611912354827,1.0000220208783248
24,0.3494609007661183,0.3490896147734961,1.0010635836097934
25,0.3446787568063972,0.3446440600807496,1.0001006740857203
26,0.30523294029715387,0.30522149435672663,1.0000375004402995
27,0.18549081665672984,0.18548645214506923,1.0000235300832494
28,0.07473059032173626,0.07472717512784946,1.0000457021676648
29,0.22379608652466615,0.22371018121120523,1.0003840026993667
30,0.22436097194112126,0.22433725059263399,1.0001057396773145
31,0.1537714879308328,0.1537668308710285,1.0000302865044297
32,0.06479908980227718,0.06479560042732475,1.00005385203516
33,0.13773650040392538,0.1376832027263744,1.0003871037025256
34,0.11547473704291217,0.11546836566815688,1.00005517853066
35,0.05332606132302387,0.05332243028517514,1.0000680958806514
36,0.05422759269241721,0.05421174302513028,1.0002923659414453
37,0.03373361918850576,0.03372927741259447,1.0001287242492087
38,0.010562054752990453,0.010554245702322801,1.0007398966148697
