,Reference,New,ratio
,0,0,0
data,,,
0,771565.1320345014,771564.7469635997,1.0000004990778846
1,775438.5966913551,775438.2063765835,1.000000503347357
2,776793.5513262458,776793.1529928275,1.0000005127921336
3,780822.4941141688,780822.0829490614,1.000000526579763
4,782910.3714408785,782909.9440820708,1.0000005458594707
5,790502.4315327132,790501.9800923647,1.0000005710806044
6,792407.9648737543,792407.4878098532,1.0000006020436563
7,797073.5083557675,797072.9998274127,1.0000006379947068
8,796575.5724499032,796575.0261851876,1.0000006857668111
9,787311.7178305845,787311.1310276544,1.000000745325332
10,756927.8936661007,756927.275666559,1.00000081645828
11,588468.4629575759,588468.1556584308,1.0000005222018256
12,585161.4616423789,585161.1541628025,1.0000005254613609
13,582277.2094798625,582276.8993470424,1.0000005326208552
14,574012.3359885128,574012.0244965191,1.0000005426576106
15,564701.5525415746,564701.2389690751,1.0000005552892004
16,550160.9581809298,550160.6442625661,1.0000005705940018
17,535743.2059291241,535742.8905293746,1.0000005887147643
18,522710.7233394274,522710.40401550615,1.000000610900259
19,502314.24702023435,502313.92504153174,1.000000640990995
20,477482.01942284964,477481.69500348606,1.000000679438326
21,449096.775406807,449096.44988734653,1.0000007248319611
