,Reference,New,ratio
,0,0,0
data,,,
0,14370.149365983885,14367.845759328853,1.0001603306921316
1,39665.01939967064,39658.11323119899,1.0001741426383899
2,57596.10078243401,57585.286957762146,1.000187787979242
3,64763.15290714198,64751.60029882002,1.0001784142518277
4,59270.658254433314,59261.138752688195,1.0001606364971292
5,39907.96879086812,39900.317772014736,1.000191753331317
6,17576.522286403728,17573.303053340256,1.0001831888435373
7,4372.115977571208,4371.898151363768,1.0000498241724527
8,392.4588223596985,392.7331399666475,0.9993015165285712
