,Reference,New,ratio
,0,0,0
data,,,
0,0.06450959154479055,0.06451618996332806,0.9998977246092607
1,0.22845998188808614,0.22850008800742638,0.9998244809457625
2,0.31057585597713794,0.31061748825590263,0.9998659693019911
3,0.37175748924620955,0.3717563265774213,1.0000031275023586
4,0.42092120322121285,0.42099561527919277,0.9998232474275758
5,0.4158652863642754,0.41593691636471153,0.9998277863839012
6,0.3737523805294528,0.3737666007075974,0.9999619543904735
7,0.32000520759704665,0.3200276244431074,0.9999299534029297
8,0.2259931733169622,0.22603164129675127,0.999829811527411
