,Reference,New,ratio
,0,0,0
data,,,
0,0.14992278030839093,0.149967388415144,0.9997025479524282
1,0.15363571406423024,0.1536895199211934,0.999649905491339
2,0.15967399178025823,0.15973884890423667,0.9995939802720294
3,0.16843824033142027,0.16846793948179253,0.9998237103720529
4,0.1807302947307474,0.18076305401162734,0.9998187722537712
5,0.19433015975587892,0.19437546347957366,0.9997669267361027
6,0.2107378859213774,0.21075732643414216,0.9999077587807091
7,0.22697940732820127,0.2270472036556739,0.9997013998570294
8,0.2418994824892498,0.2419597007134373,0.9997511229183622
9,0.2576546933249859,0.2577001535057945,0.9998235927290297
10,0.26526538941260014,0.26529127117129325,0.999902440217581
