,Reference,New,ratio
,0,0,0
data,,,
45,0.9815867794917296,0.9816479216895446,0.9999377147381825
46,0.9821383701433299,0.9821991129556681,0.9999381563152145
58,0.9775903548366491,0.9776518393442036,0.9999371100170018
59,0.9781546856488971,0.9782165587721957,0.999936749053424
60,0.978707261978471,0.9787695787422315,0.9999363315277529
72,0.9722984058151836,0.9723615353954819,0.999935076020595
73,0.9727647648562635,0.9728279803779956,0.9999350188080451
74,0.9732622684434131,0.9733259417183232,0.9999345817550104
75,0.9737626506495348,0.9738273157033951,0.9999335970014216
86,0.9657805371200889,0.9658512952886036,0.999926740100821
87,0.96609379680733,0.9661621643198907,0.9999292380564201
88,0.9664336887050493,0.9665006157242272,0.9999307532575882
89,0.9667860988498734,0.9668528194898528,0.9999309919373099
90,0.9671013440640877,0.9671689761524624,0.9999300721073128
91,0.9673747805219601,0.9674440318342957,0.9999284182753143
101,0.9564826824293154,0.9565734081629088,0.9999051554927001
102,0.9565427213001798,0.9566247726767215,0.9999142282544993
103,0.9566204149884743,0.9566955881011016,0.9999214242089519
104,0.9567142739668112,0.9567850553207223,0.9999260216769508
105,0.9568082924210519,0.956877345580162,0.9999278348897808
106,0.9569083720553652,0.9569776365052511,0.99992762166299
107,0.9570037307251313,0.9570747977344701,0.9999257456057697
116,0.9446243168492153,0.9447544954370336,0.999862209083474
117,0.9443673601133301,0.9444774288841518,0.999883460665702
118,0.9440971771452277,0.9441902274426288,0.9999014496287966
119,0.9438371806853627,0.9439177289499618,0.9999146660115297
120,0.9436197161123902,0.9436927353129414,0.999922623966659
121,0.9434138935404486,0.9434826807720271,0.999927092215914
122,0.9432250028528502,0.9432926770131722,0.9999282575154338
123,0.9436056206145202,0.9437223405248822,0.9998763196489583
131,0.9333007250722319,0.9334781990699289,0.999809878797519
132,0.9327463922016112,0.9328910806008072,0.9998449032237474
133,0.9321386896682325,0.9322544479063785,0.9998758297818735
134,0.9315387614268859,0.9316323152978125,0.999899580693595
135,0.9310230861307536,0.9311023187404701,0.9999149045082137
136,0.9305113787272796,0.9305805980498899,0.9999256170580438
137,0.9300247997021261,0.9300884929560108,0.9999315191464393
138,0.930051797095065,0.9302044881714382,0.9998358521397017
139,0.9296105764834518,0.929729085516176,0.9998725338008992
146,0.9224335828482344,0.9226597377382049,0.9997548880906791
147,0.9216004587148794,0.9217811731656297,0.9998039508117423
148,0.9206900863015115,0.9208304037523553,0.999847618573114
149,0.9197733326842712,0.9198815311972662,0.999882377774392
150,0.9189844615426369,0.9190712505454037,0.9999055687981586
151,0.9181961921002744,0.9182670595850418,0.9999228247555787
152,0.9174378344509168,0.9174983413689938,0.9999340522861472
153,0.9170993039878491,0.9172834935541989,0.9997992010456482
154,0.9164498272949045,0.9165909282490499,0.9998460589672048
155,0.9159180214886542,0.9160305035960158,0.9998772070286742
161,0.9067379095706894,0.9070292071130355,0.9996788443634873
162,0.9055457008698783,0.9057757021722272,0.9997460725632213
163,0.9042553251257467,0.9044304801383498,0.999806336676561
164,0.9029459919611199,0.903076291186209,0.9998557162596773
165,0.9018179543862983,0.9019174237548145,0.9998897134417227
166,0.9006927950448249,0.9007682197241017,0.9999162662740256
167,0.8995993411223676,0.8996575650244774,0.9999352821513726
168,0.8988045968184688,0.8990260352423991,0.9997536907550507
169,0.8979345980391652,0.8981047375699301,0.9998105571392204
170,0.8970985966243157,0.8972283020372843,0.9998554376710207
175,0.8867394596140655,0.8870927667612111,0.9996017246894758
176,0.8851406603922004,0.8854171891924169,0.999687685304067
