,Reference,New,ratio
,0,0,0
data,,,
2,4213.114026285919,4212.403684013205,1.000168631101385
3,5675.063430748837,5674.051640854334,1.0001783187673545
4,6805.457563400985,6804.187896124534,1.0001866008546259
5,7652.360247636799,7650.91519825913,1.0001888727479291
6,8123.7718083380405,8122.279402226207,1.0001837422770048
7,8139.325254178893,8137.916236927828,1.000173142265175
8,7798.285703539291,7797.0211562463,1.0001621833861485
9,7073.2369587288995,7072.11149812443,1.0001591406759873
10,5743.118926682926,5742.105161920249,1.0001765493201693
11,4188.846095113602,4187.956497157761,1.0002124181462833
12,2826.047480319434,2825.4624945105493,1.000207040726968
13,1619.921829590433,1619.692492255439,1.0001415931333204
14,804.7624542364182,804.6875489864386,1.0000930861302302
15,303.9155338018467,303.93382369036334,0.9999398227933485
16,99.97237484985942,100.04294661413402,0.9992945853089794
18,183338.47933166663,183305.80498436053,1.0001782504777135
19,156851.63203487842,156823.4350500733,1.000179800836502
20,126442.3749924013,126419.49195947347,1.0001810087398164
21,93204.12352959036,93187.4880350645,1.0001785163961026
22,63198.77859442301,63187.9376569611,1.0001715665657704
23,59028.54680257793,59019.95496996564,1.000145575045197
24,14289.44886287688,14288.752730653148,1.0000487188935838
26,108344.04809992414,108323.90230445469,1.0001859773793307
27,101532.42620495289,101514.38997166141,1.0001776716906492
28,91072.67274238695,91056.8524213291,1.000173741136852
29,79166.90265911625,79153.14075739417,1.0001738642534004
30,67589.45331858707,67577.47667423573,1.000177228345016
31,93945.2058223735,93928.11040791885,1.0001820053057642
32,41298.271659471444,41290.97188653659,1.0001767885956987
