,Reference,New,ratio
,0,0,0
data,,,
2,13.319716070052985,15.699657934166048,0.8484080434049608
3,12.132109258205137,12.623931163986773,0.9610405111218688
4,5.964719265452791,5.859382245997889,1.0179774957550944
6,14.551812574817667,18.203598955907868,0.7993920658252562
7,13.938762551706692,15.625606117032351,0.8920461995079376
8,11.945230946070277,12.345043542560859,0.9676135126528971
9,5.591978457540286,5.492777939226688,1.0180601727233787
11,14.98072170740786,17.94569738885038,0.8347806932660832
12,13.880302474916768,15.32713256044039,0.9056033423200164
13,11.618437845553462,11.997025243412539,0.9684432273686383
14,5.300342637124662,5.218654008543371,1.0156531987841233
16,17.493262816605174,21.728946686086072,0.8050672252699125
17,15.587722754939655,17.583006253429062,0.8865220503404937
18,12.923411417671325,13.475674307683526,0.9590177918074709
19,6.072495214052051,6.00821114397402,1.010699369335997
20,23.372189117237834,28.26886301543876,0.8267820713013234
21,19.029652449371593,22.00330679809258,0.8648542068695435
22,15.853225348275522,17.309128229268087,0.9158881451619978
23,12.477923791193836,12.90513517328602,0.9668960164805928
24,5.545675675363327,5.491419671063225,1.0098801416664622
25,22.188364602115836,27.040802495513116,0.8205512615906112
26,18.905249332936375,21.543141533531752,0.8775530394910364
27,15.536759900194284,16.83847583680656,0.9226939570286459
28,12.015894380320509,12.418356640909982,0.9675913430233083
29,5.19664733458342,5.1554840629238665,1.0079843659988366
31,19.966462899082583,23.658216886055442,0.8439546815910356
32,16.611131946925795,18.39620744563289,0.9029650266783191
33,13.183042122491974,13.713914235249813,0.961289526560309
34,6.0297939971326056,5.981805783113957,1.0080223624367937
35,26.996427262171192,32.02198793300673,0.8430590667465891
36,20.950949912734252,23.65521233049451,0.8856800615450774
37,16.614692442605886,17.936006834165426,0.9263317412969183
38,12.602043982985212,13.012447664491809,0.9684606853308235
39,5.451034974902381,5.4113139150272245,1.0073403725045134
40,25.95156914041512,30.787183092514883,0.8429341866851268
41,20.540792369365832,23.007032404683176,0.892804947985585
42,16.14918469247333,17.352383346932264,0.9306608994048274
43,12.077420465089109,12.464089250523926,0.9689773735037589
44,5.081650690007709,5.052671219197755,1.0057354752669927
