,Reference,New,ratio
,0,0,0
data,,,
0,0.27692640566407006,0.27692640566407006,1.0
1,0.2778086576192885,0.2778086576192885,1.0
2,0.27326883481964914,0.27326883481964914,1.0
3,0.27399515164881894,0.27399515164881894,1.0
4,0.2706826964288569,0.2706826964288569,1.0
5,0.2696814571859183,0.2696814571859183,1.0
6,0.26591850833142977,0.26591850833142977,1.0
7,0.2610670232728272,0.2610670232728272,1.0
8,0.2567577961957616,0.2567577961957616,1.0
9,0.24928322382178753,0.24928322382178753,1.0
10,0.24617361325308162,0.24617361325308162,1.0
11,0.23852466518962476,0.23852466518962476,1.0
12,0.22970608824193112,0.22970608824193112,1.0
13,0.2192086903032986,0.2192086903032986,1.0
14,0.20563628222135116,0.20563628222135116,1.0
15,0.19561510798094975,0.19561510798094975,1.0
16,0.17877640407610643,0.17877640407610643,1.0
17,0.1627529748866832,0.1627529748866832,1.0
18,0.14547068055115325,0.14547068055115325,1.0
19,0.12626165636419398,0.12626165636419398,1.0
20,0.10733328050051716,0.10733328050051716,1.0
21,0.08540678813635857,0.08540678813635857,1.0
22,0.06655177977081861,0.06655177977081861,1.0
23,0.04923679741926115,0.04923679741926115,1.0
24,0.032468196937643835,0.032468196937643835,1.0
25,0.019462896185663495,0.019462896185663495,1.0
26,0.010316776953363409,0.010316776953363409,1.0
27,0.004145507158389709,0.004145507158389709,1.0
