,Reference,New,ratio
,0,0,0
data,,,
0,2020.5276865584444,2020.5276865584444,1.0
1,921.7737543784506,921.7737543784506,1.0
2,466.90781980184676,466.90781980184676,1.0
3,202.82451581592076,202.82451581592076,1.0
4,75.07743641076331,75.07743641076331,1.0
5,32.30240283469616,32.30240283469616,1.0
6,15.526657860768472,15.526657860768472,1.0
7,7.3312327842362315,7.3312327842362315,1.0
8,3.124458046851056,3.124458046851056,1.0
9,1.305756656833019,1.305756656833019,1.0
10,0.5375658994689173,0.5375658994689173,1.0
11,0.20837504720355166,0.20837504720355166,1.0
12,0.06386001303877625,0.06386001303877625,1.0
13,0.012142974422515261,0.012142974422515261,1.0
14,2554.5941249059447,2554.5941249059447,1.0
15,1170.1640803123578,1170.1640803123578,1.0
16,595.2177179873438,595.2177179873438,1.0
17,259.6424278407834,259.6424278407834,1.0
18,96.26564121448519,96.26564121448519,1.0
19,41.4699321888114,41.4699321888114,1.0
20,19.840932510470786,19.840932510470786,1.0
21,9.205673166145177,9.205673166145177,1.0
22,3.872414486749827,3.872414486749827,1.0
23,1.5468149848526485,1.5468149848526485,1.0
24,0.609384577280004,0.609384577280004,1.0
25,0.22064512374146478,0.22064512374146478,1.0
26,0.060365763298712176,0.060365763298712176,1.0
27,0.009551501590769954,0.009551501590769954,1.0
28,801.1164631818913,801.1164631818913,1.0
29,366.9837675292579,366.9837675292579,1.0
30,185.6893580048159,185.6893580048159,1.0
31,80.12396552827194,80.12396552827194,1.0
32,28.774907584608012,28.774907584608012,1.0
33,11.914115178765115,11.914115178765115,1.0
34,5.4177170589070185,5.4177170589070185,1.0
35,2.3097939726610472,2.3097939726610472,1.0
36,0.8901730338793631,0.8901730338793631,1.0
37,0.30085561979321557,0.30085561979321557,1.0
38,0.09796971437560197,0.09796971437560197,1.0
39,0.027029306652618438,0.027029306652618438,1.0
40,0.005009545132224674,0.005009545132224674,1.0
41,1663.2454624728648,1663.2454624728648,1.0
42,748.3300287834841,748.3300287834841,1.0
43,371.0616635733484,371.0616635733484,1.0
44,153.2502261899362,153.2502261899362,1.0
45,51.283654363014364,51.283654363014364,1.0
46,19.47141003118366,19.47141003118366,1.0
47,8.084623058941647,8.084623058941647,1.0
48,3.11881347095878,3.11881347095878,1.0
49,0.9854928748624471,0.9854928748624471,1.0
50,0.27891175677819413,0.27891175677819413,1.0
51,0.0702184296820561,0.0702184296820561,1.0
52,0.014167995220045526,0.014167995220045526,1.0
