,Reference,New,ratio
,0,0,0
data,,,
41,0.33326002653796916,0.3332600265374328,1.0000000000016094
42,0.33337256935928256,0.333372569358832,1.0000000000013514
43,0.3334277025486572,0.3334277025483224,1.0000000000010043
57,0.31231222282547166,0.31231222282379906,1.0000000000053555
58,0.31044825423794775,0.31044825423666367,1.0000000000041362
59,0.3093099332178218,0.30930993321673306,1.0000000000035199
60,0.30779608092407007,0.3077960809231777,1.0000000000028992
74,0.2985741981987355,0.298574198196834,1.0000000000063685
75,0.29691161910922476,0.2969116191076284,1.0000000000053764
76,0.2951048722071776,0.29510487220584863,1.0000000000045035
77,0.29408774004763116,0.29408774004644544,1.0000000000040319
78,0.2929624619303308,0.29296246192925873,1.0000000000036595
79,0.29196306838065716,0.29196306837968705,1.0000000000033227
80,0.289059485649663,0.2890594856489376,1.0000000000025095
94,0.26610006866344815,0.26610006866101527,1.0000000000091427
95,0.2638806085275554,0.26388060852557405,1.0000000000075084
96,0.2610037359632951,0.2610037359616284,1.0000000000063858
97,0.2588004743880433,0.2588004743866281,1.0000000000054683
98,0.25663656314328553,0.25663656314208605,1.0000000000046738
99,0.25477446685276534,0.2547744668517179,1.0000000000041112
116,0.20622819793544317,0.20622819793337932,1.0000000000100076
117,0.20393369098756606,0.20393369098580366,1.000000000008642
118,0.20081750949261293,0.2008175094916876,1.0000000000046076
119,0.19917832455151033,0.19917832455020668,1.0000000000065452
120,0.19715639160540124,0.19715639160429588,1.0000000000056066
140,0.13181736288859694,0.1318173628887547,0.9999999999988032
141,0.13005445105827718,0.13005445105841398,0.9999999999989481
142,0.1280974266313854,0.12809742663152826,0.9999999999988848
143,0.12478216251951924,0.12478216251961231,0.999999999999254
144,0.12307244945147973,0.12307244945156123,0.9999999999993378
162,0.06997852872324571,0.06997852872339332,0.9999999999978907
163,0.06888302279983598,0.0688830227999695,0.9999999999980617
164,0.06787113852529941,0.06787113852542909,0.9999999999980894
165,0.06662189747234029,0.0666218974724454,0.9999999999984223
