,Reference,New,ratio
,0,0,0
data,,,
0,7240.242010043606,7240.242010043606,1.0
1,18290.969917673618,18290.969917673618,1.0
2,33064.85924775906,33064.85924775906,1.0
3,50615.99700234707,50615.99700234707,1.0
4,69670.1418756153,69670.1418756153,1.0
5,87885.40185344113,87885.40185344113,1.0
6,86701.85152188013,86701.85152188013,1.0
7,40046.760983717446,40046.760983717446,1.0
8,9787.464597100137,9787.464597100137,1.0
9,247.5307396917078,247.5307396917078,1.0
10,546.9306899292978,546.9306899292978,1.0
11,876.2353248844976,876.2353248844976,1.0
12,860.8277845267045,860.8277845267045,1.0
13,342.8149445825921,342.8149445825921,1.0
14,55.20522348010905,55.20522348010905,1.0
