,Reference,New,ratio
,0,0,0
data,,,
0,774040.7641807945,774040.7641807945,1.0
1,777908.6883982719,777908.6883982719,1.0
2,779238.3535533514,779238.3535533514,1.0
3,783227.4350643652,783227.4350643652,1.0
4,785258.7319268967,785258.7319268967,1.0
5,792796.6023610022,792796.6023610022,1.0
6,794621.3377591326,794621.3377591326,1.0
7,799191.1244812544,799191.1244812544,1.0
8,798567.5354108586,798567.5354108586,1.0
9,789131.4154529676,789131.4154529676,1.0
10,758505.9767693278,758505.9767693278,1.0
11,590492.1656599584,590492.1656599584,1.0
12,587157.8600842664,587157.8600842664,1.0
13,584239.877208012,584239.877208012,1.0
14,575912.3135362555,575912.3135362555,1.0
15,566524.6391108326,566524.6391108326,1.0
16,551883.8366269004,551883.8366269004,1.0
17,537361.0185805546,537361.0185805546,1.0
18,524227.21436326054,524227.21436326054,1.0
19,503697.64627725846,503697.64627725846,1.0
20,478717.0436143575,478717.0436143575,1.0
21,450177.52260864363,450177.52260864363,1.0
