,Reference,New,ratio
,0,0,0
data,,,
18,0.5728498485165312,0.5748520684150098,0.996516982353392
19,0.4594844917942865,0.46134512254965265,0.9959669439115705
22,0.6003285448065405,0.6027607444041104,0.9959649004681379
23,0.464676271228626,0.46693902794778663,0.9951540638418991
24,0.3558727301221193,0.35796473349548574,0.9941558394511708
26,0.6569757608029451,0.6595426179965196,0.9961081253530336
27,0.4982120417697917,0.5005965922894902,0.9952365825967919
28,0.368000387772367,0.3702044584232581,0.9940463422286201
29,0.26529390563909905,0.2673213286439142,0.9924157828516713
31,0.5506053569883815,0.5528916614827444,0.9958648237012085
32,0.40277484939662583,0.4048804691873954,0.9947994038956841
33,0.2835665677104793,0.2855004063270829,0.9932264943455522
34,0.19088205608953424,0.1926519757123968,0.990812865446525
37,0.2848709904191034,0.2863694782335455,0.9947672921580698
38,0.18950965401872327,0.19087229820191615,0.9928609641313618
41,0.17281658187662952,0.17356169335668126,0.9957069358702298
42,0.11165701060051864,0.11232500229086728,0.9940530453886048
66,0.6064099163062396,0.6073760391426408,0.9984093497699301
70,0.7230476496612724,0.7245811365472091,0.9978836229531945
71,0.5858889647538208,0.5873188390590509,0.9975654206707877
72,0.4746657721866258,0.47599066128019896,0.9972165649426613
75,0.7641917032643758,0.7660415916292317,0.9975851332550736
76,0.6029948010442032,0.6047189796480719,0.9971487936349012
77,0.46863725885535323,0.4702357581315997,0.9966006428719972
78,0.3612725498689032,0.3627469909500758,0.9959353457976017
80,0.8347794363742379,0.8367241866916149,0.9976757570196859
81,0.6488072310093165,0.6506134773764445,0.9972237796634469
82,0.49288529060694114,0.49455624363211115,0.9966213084018549
83,0.3653271835488423,0.3668677075394439,0.9958008732877205
84,0.2650513585134123,0.2664659932154202,0.994691124803816
86,0.7122191638073796,0.7139479468880208,0.9975785586495813
87,0.537362498310388,0.538951015786317,0.9970525754114937
88,0.39389370951423414,0.3953524344771413,0.9963103174896688
89,0.2784090484863233,0.2797463970131198,0.9952194253757134
90,0.18887815053514556,0.19010072189026195,0.9935688231851001
92,0.5364009304848391,0.5376438325154286,0.9976882427446913
93,0.39230699372789213,0.3934304344405422,0.9971444997277661
94,0.27666040098854616,0.2776802199116575,0.9963273620157901
95,0.18525026046491783,0.18617709707302071,0.995021747450819
96,0.11555618560180322,0.1163976167377843,0.9927710621612071
99,0.2419615287119462,0.2425151620543282,0.9977171186424296
100,0.16715648255410542,0.1676508373418627,0.9970512835152191
101,0.10939300017478729,0.10983674529789422,0.995959957463202
105,0.08956879815385996,0.08975224721733271,0.9979560504704853
106,0.05886065152336963,0.059022893756406555,0.9972511982603477
111,0.026879322568579972,0.026922322886049857,0.9984028006182124
130,0.7415645737429097,0.7423738205765483,0.9989099200278775
131,0.6266613893224863,0.6274123247278932,0.9988031229610725
132,0.537158358387888,0.5378506891321407,0.9987127826397881
135,0.8936193874804167,0.8948915851166481,0.9985783779204208
136,0.7320420024121527,0.733232582197921,0.9983762590279343
137,0.595645202050607,0.5967528580606904,0.9981438614074123
138,0.48512470767270033,0.48614949878249103,0.9978920247529676
139,0.40100466403106805,0.4019471189349829,0.9976552763796093
141,0.9523164940070648,0.9538462246351066,0.9983962502670417
142,0.7649208180023326,0.7663499130802538,0.9981351924838392
143,0.6041890017952788,0.6055172436339551,0.9978064343292604
144,0.4705396249282047,0.4717689563503088,0.9973942087423165
145,0.36399715668978905,0.3651297999147627,0.9968979710085617
146,0.28455751520088085,0.28559555118745006,0.9963653635980909
147,1.0437524029621876,1.0453615761208215,0.9984606540020293
