,Reference,New,ratio
,0,0,0
data,,,
41,0.3666907302666217,0.366962513859062,0.9992593696026819
42,0.3670734018391906,0.36738225537636304,0.9991593128610525
57,0.3599888089145662,0.36037533028415025,0.9989274477548746
58,0.3591999814741991,0.35962275427758184,0.9988243991839949
59,0.3585879037107087,0.35903226224029583,0.9987623437325258
60,0.3579055288131766,0.35836865107802846,0.9987076931437537
61,0.35746005934775815,0.35793553771515974,0.9986716089426696
75,0.34388149567119125,0.3444292215627224,0.9984097577753536
76,0.34218961531432546,0.3427406046392696,0.9983924013744329
77,0.3401651512065022,0.34072013988111555,0.9983711304098226
78,0.3386541003876059,0.33921114348163783,0.9983578278463541
79,0.3374575703044699,0.3380180887170376,0.9983417502456889
80,0.3348650418242289,0.3354350357340333,0.9983007323353772
96,0.3145740401893953,0.3153018411252283,0.9976917326799117
97,0.3124700313774219,0.31318455872739615,0.9977185102839116
98,0.30957141882028877,0.31026460029703135,0.9977658376879639
99,0.30723245331856314,0.3079117727487678,0.9977937854595805
100,0.3043118171069605,0.3049790823780003,0.9978120949612774
101,0.3030065388526153,0.30366952786998314,0.997816741699379
119,0.25314642654173886,0.2539536443904625,0.9968213968708302
120,0.2505126984738181,0.2512874026650968,0.9969170591797981
121,0.24697613926419307,0.24771813980492627,0.997004658030625
122,0.24524810340096043,0.24597805514052826,0.9970324517805021
123,0.2429170091436933,0.24362980688200875,0.9970742589035476
141,0.16796041924441196,0.16861746083603196,0.996103359709236
142,0.16611593051525658,0.16675126533016252,0.9961899250740437
143,0.16405542676943863,0.16466963420312733,0.9962700625609513
144,0.15969791567371464,0.16027171084737835,0.9964198599326732
145,0.15763593878276635,0.15819480237893102,0.9964672442598589
163,0.09303931294985547,0.09347154301278625,0.995375811193449
164,0.09166093841635388,0.09208322446297286,0.9954140827595717
165,0.09036657727571787,0.09077597224253288,0.9954900514232863
166,0.0888008745030067,0.08919817036150689,0.9955459191944183
