,Reference,New,ratio
,0,0,0
data,,,
0,8641.64157148453,8421.541730800276,1.0261353381268987
1,24784.00754334832,24728.958569031085,1.0022260935155667
2,39104.9068549798,38824.980145755646,1.0072099640018686
3,52907.45447813783,52693.20017006059,1.00406607128407
4,63869.748302729684,63412.38746077931,1.0072124841890435
5,72202.78413638483,71971.2085268445,1.0032176145750555
6,77920.31732399158,77559.28923651761,1.0046548658584662
7,79702.02015455175,79123.94059161838,1.0073060006694687
8,78279.11156293727,77941.85125182322,1.0043270759636487
9,73306.55176939945,72976.16636449525,1.0045273055760975
10,62162.56605612721,61923.85772591748,1.0038548685268653
11,47661.41901035517,47773.267982599755,0.9976587540068365
12,34786.55953579568,34893.29575791624,0.9969410679099767
13,22259.761991300078,22404.39088443957,0.9935446183792508
14,12618.255544414713,12781.413538321794,0.9872347457174518
15,5968.630105419337,6044.192397576006,0.9874983641839441
16,1410.969767332482,1415.5779068820214,0.9967446937910401
