,Reference,New,ratio
,0,0,0
data,,,
0,16886.052053265495,16946.06277211917,0.9964587220252478
1,17017.313652924837,17043.733437614206,0.9984498827803149
2,16987.72980527176,17009.70884349243,0.99870785335464
3,16950.033501181962,16967.967876594856,0.9989430451811716
4,16865.096707029494,16895.597277475492,0.998194762224437
5,16824.018337287664,16843.374141558925,0.9988508356990359
6,16748.226958879226,16775.803849521722,0.9983561508652664
7,16705.299308229303,16748.54877209575,0.9974177187256663
8,16681.713305514215,16681.479728257884,1.0000140021904613
9,16592.077891914734,16589.12632823216,1.0001779215869586
10,16462.007767198225,16488.01038364817,0.9984229378897207
11,16345.814272386051,16365.049287052603,0.998824628369328
12,16218.451486430546,16255.709206694532,0.9977080224682758
13,16081.36878097152,16103.306841382338,0.9986376673669012
14,15932.01987938904,15965.752527417064,0.9978871870918644
15,15751.564299320506,15756.275438888837,0.9997009991614704
16,15414.352710454501,15447.782076777165,0.9978359763132004
17,14796.99700620167,14889.863074188775,0.9937631348572917
18,13994.780739957581,14016.958043318224,0.9984178233756493
19,12682.233250423777,12716.57369847524,0.9972995518395351
20,10721.639518439662,10731.86491047251,0.9990471933705698
21,8142.821663733966,8151.157885822293,0.9989772959614944
24,25438.998887987156,25443.47966114431,0.9998238930674253
25,25507.7523859382,25515.15363061288,0.9997099274892941
26,25531.584828579835,25546.053594939625,0.999433620292621
27,25540.65866472603,25544.34860162814,0.9998555478176542
28,25475.609898308547,25500.925148382372,0.9990072811113118
29,25440.062865952634,25456.50866756674,0.9993539647628482
30,25412.729374186398,25447.90864143779,0.9986175969213397
31,25449.66642541409,25443.82225336681,1.0002296892341522
32,25414.161721539054,25401.505772326087,1.0004982361804218
33,25340.516866394606,25363.30466331942,0.9991015446438346
34,25231.859333100663,25232.93718242838,0.999957284032377
35,25004.640047361714,25008.93440120614,0.9998282872122605
36,24670.30330991724,24714.19608728851,0.9982239852262949
37,24209.089398278647,24221.237726422532,0.9994984431315567
38,23438.8344541346,23432.4900739377,1.0002707514300393
39,22377.63615981773,22377.08155969619,1.000024784291913
40,20942.035563745558,20956.565244405465,0.999306676428582
41,19104.213724892197,19162.96429808593,0.9969341604837408
42,16907.998724866437,16897.5817862988,1.0006164751086504
43,14183.973904377044,14226.822953494027,0.9969881505338857
44,11327.936694295686,11352.039248472674,0.9978768084174628
45,8337.192899837231,8280.149900527564,1.0068891264041044
48,10553.163543976505,10562.095570372681,0.9991543319849111
49,10655.97387277072,10678.51085714964,0.9978895011972732
50,10716.726559411434,10748.221489657208,0.9970697542587785
51,10753.19381580275,10785.510991772335,0.9970036490626881
52,10803.775193655727,10805.75100814679,0.9998171515807117
53,10771.30064855769,10794.641055283868,0.9978377783377287
54,10763.846823715123,10781.507117250381,0.9983619828523785
55,10725.498121140274,10739.12971456947,0.9987306612554737
56,10666.425034926144,10672.374062257939,0.99944257694707
57,10551.13249864509,10565.637333022556,0.998627169008335
58,10359.564648919737,10389.076921834296,0.9971592978725055
59,10073.093657927755,10087.844243970598,0.998537786103145
60,9644.707834878867,9667.812583512346,0.997610136891474
61,9131.215300499684,9135.284114698174,0.9995546045259891
62,8558.803456286303,8576.681060451336,0.9979155568408076
63,7924.981071666293,7945.0032970166185,0.9974798971628063
64,7237.318928577727,7250.865210330347,0.9981317702977957
65,6459.465745630691,6477.6656229026985,0.9971903648117219
66,5633.199763148559,5641.554910009381,0.9985189992840452
67,4736.129142220761,4743.594031095392,0.9984263221460993
68,3788.1502170042886,3790.267863534273,0.999441293701071
