,Reference,New,ratio
,0,0,0
data,,,
0,1.0611384400011903,1.0610626642478804,1.0000714149652636
1,1.0869126438758883,1.087146598334482,0.9997847995303006
2,1.1073294347555893,1.107303083806931,1.0000237974128705
3,1.1262770558320399,1.1265272103458834,0.9997779418805456
4,1.1462893252770732,1.1465114241754248,0.9998062828737084
5,1.1548081884938652,1.1545588071150001,1.0002159971214357
6,1.1586262354542587,1.1585978670759811,1.0000244850945128
7,1.1606620964356957,1.1605608466570505,1.0000872421113782
8,1.1625940577864797,1.1627954727574799,0.9998267838362644
9,1.1624036064610586,1.162512039176703,0.999906725511659
10,1.1595924081531,1.15969040430683,0.9999154980041518
11,1.1544537876385503,1.1542944541724045,1.0001380353735305
12,1.1455180218665568,1.1449934389936778,1.0004581536059631
13,1.0930773107082898,1.0928928824787862,1.0001687523383676
14,1.0598574787753894,1.0604133374349853,0.9994758094414953
