,Reference,New,ratio
,0,0,0
data,,,
0,181.03702755970343,180.85802822443466,1.0009897229170641
1,182.35418606197172,182.18479532313103,1.0009297742906604
2,181.81118986569354,181.64804556197285,1.0008981340989163
3,181.8668743149311,181.68931899661018,1.0009772468701048
4,181.54622842343477,181.36533915849873,1.000997375053995
5,180.57749998230682,180.4277546169936,1.0008299463994943
6,180.14973628356137,180.01400389712094,1.000754010151999
7,177.5959985336966,177.47095843828237,1.0007045665190213
8,164.80755893477252,164.68638590388437,1.0007357804971133
9,134.76981229549642,134.68826237254828,1.000605471638817
10,85.09717318916668,85.0574859696622,1.0004665929053986
11,28.38611499725601,28.37244350177483,1.0004818582326307
12,290.45919889546497,290.1990311008035,1.0008965150354727
13,290.20481179395074,289.9547103765809,1.0008625533865099
14,288.81383271435465,288.5370526015709,1.000959253275405
15,287.99929924325613,287.7558734411126,1.000845945555281
16,285.08889912828397,284.8395076141154,1.0008755509945144
17,283.65086052192555,283.419867214485,1.0008150215780947
18,274.4764996246259,274.23783245141715,1.0008702926619397
19,245.99807001116565,245.8519179512849,1.0005944719125994
20,202.30505343051257,202.18569793968052,1.0005903260816582
21,149.37615724147227,149.29430443499254,1.0005482647632775
22,90.60750996717859,90.54622510505943,1.000676835086698
23,29.736029261677967,29.721497167482553,1.0004889421994296
24,5858.326481802098,5852.750015268864,1.0009527942452157
25,5852.304015137058,5847.0072469927845,1.000905893890759
26,5829.964212892516,5824.823157924017,1.0008826113392824
27,5782.997250192095,5776.729610491318,1.0010849806245723
28,5725.201666346387,5720.509221913389,1.000820284392694
29,5613.956202659162,5609.22965859228,1.0008426369313728
30,5134.569797126541,5131.274384733361,1.0006422210441492
31,4461.764524860398,4458.226598291498,1.0007935726215118
32,3596.9096529547282,3595.19523203455,1.0004768644842712
33,2612.4574487539576,2611.0856100720175,1.000525390158273
34,1558.5389956847648,1557.6541418367033,1.0005680682407574
35,502.06448586952575,501.7887449275973,1.000549515995956
36,7216.293987531668,7209.130366495358,1.0009936872649166
37,7206.479549172595,7199.917850433061,1.000911357445438
38,7175.444311730943,7168.915383561421,1.0009107274699451
39,7122.026724619883,7114.308181376017,1.0010849323710873
40,7056.1208921663365,7049.228763018998,1.0009777139285783
41,6829.317685919681,6823.381705906436,1.0008699469367377
42,6229.47757735267,6225.707234266539,1.000605608799813
43,5380.929075771918,5376.775628347461,1.000772479216458
44,4332.822988098739,4329.8252373702335,1.0006923491282356
45,3145.0772112331138,3143.374176466107,1.0005417855690732
46,1865.73505848006,1864.7329489736958,1.0005374010830428
47,604.0651732423686,603.8296645608607,1.0003900250274707
48,242.958209942368,242.71289477731605,1.0010107215987722
49,242.5133870033772,242.303882481087,1.0008646354327673
50,241.40531558194863,241.16131463718207,1.0010117748160963
51,240.0139933072167,239.79384414913582,1.0009180767707446
52,235.53632959688676,235.31549087986753,1.0009384792994014
53,221.73066757721654,221.53609271895445,1.0008782986820524
54,200.64155060125796,200.49774961966978,1.0007172199282084
55,172.8048862365273,172.71333036300643,1.0005301031097509
56,138.7920977939596,138.70442069483278,1.000632114670085
57,100.3735160714643,100.30830015945777,1.0006501546921127
58,59.28911852215936,59.24549883391434,1.0007362532024129
59,19.083491049195096,19.073007810602164,1.0005496374088991
