,Reference,New,ratio
,0,0,0
data,,,
10,791.6111271226846,790.6986461366943,1.0011540186523002
11,531.0105739018402,530.4094552949161,1.0011333105036557
12,347.72392744217433,347.34220169296896,1.001098990411602
13,225.18482023639646,224.96860896700315,1.0009610730598641
14,145.64936542965668,145.51044335246948,1.0009547223827138
15,97.90830094955656,97.81538634546877,1.000949897634301
16,57.04262465032862,56.988971010158295,1.0009414740996248
17,21.37774134831264,21.358912888929318,1.0008815270459333
30,773.6045308855068,772.9792098607821,1.0008089752178941
31,518.2749876728246,517.849610681311,1.000821429586389
32,342.0521143002655,341.7634340136387,1.0008446786809126
33,221.28008339263903,221.08655687898556,1.0008753427453276
34,146.22416983370638,146.0918832307815,1.0009055027562066
35,96.79376253221947,96.70388311152958,1.000929429282444
36,55.74732767194853,55.69479175937065,1.0009432823235045
37,21.170497134362737,21.154742374626125,1.0007447389080715
50,740.9472606245333,740.1348684587772,1.0010976272033336
51,494.26415309796147,493.730803512638,1.0010802436905475
52,322.18240271064366,321.84486181926974,1.0010487689300551
53,208.97204233676263,208.7625067628651,1.001003703093753
54,137.23210794348654,137.11229582205468,1.000873824777811
55,91.12793241933045,91.05482261018831,1.0008029207794422
56,52.984194758651746,52.942631920108646,1.0007850542565737
57,20.28014167376063,20.26461487594556,1.0007662024622783
70,631.4364169656627,630.9065967682945,1.000839775966969
71,422.7663734175493,422.45389697181065,1.0007396699331654
72,272.86114593917705,272.65506331659924,1.0007558364039568
73,175.92804308706422,175.79262480672696,1.0007703297023192
74,117.2038070254197,117.11227008245142,1.000781617015056
75,79.4880453309886,79.42521717132412,1.0007910354154772
76,46.378721655484696,46.34175139180625,1.0007977744165488
77,17.93230357944835,17.918063615767057,1.000794726706337
90,431.44513227182546,431.10360094581665,1.0007922256396362
91,295.9739455484137,295.7392438923777,1.0007936101173012
92,189.74369827149792,189.59373551535649,1.0007909689406869
93,122.90309033969413,122.80652906976934,1.0007862877540488
94,80.12485797466915,80.06278457609307,1.0007753090141038
95,54.85691587174592,54.81556761557467,1.0007543159355974
96,31.728114325890868,31.70376319675536,1.0007680832393424
97,12.622172935781617,12.61167119041302,1.0008327005366726
110,145.1932551273833,145.10402160815374,1.0006149624127616
111,103.08721198847049,103.01638006156543,1.000687579265188
112,70.91751922138954,70.85729918030539,1.0008498777370969
113,46.97063312553682,46.930052431615266,1.0008647059148439
114,31.59493970403375,31.56746123876141,1.0008704680133922
115,19.97813204239267,19.960883693766725,1.00086410746591
116,11.307438972444876,11.297943303539244,1.0008404776560225
117,4.209266892339279,4.206059086837444,1.0007626629668314
