,Reference,New,ratio
,0,0,0
data,,,
0,0.37232200693809725,0.3727594703632364,0.9988264190183743
1,0.3756857908111168,0.37613224853354515,0.9988130299271892
2,0.3535672347176533,0.35422189659259806,0.9981518311509191
3,0.3546206054204609,0.3553029774387211,0.9980794643963324
4,0.35561516738386656,0.3562938675644891,0.9980951112483021
5,0.3317330347212556,0.3322834999210177,0.9983433868973544
6,0.3314401040719675,0.3320133792227776,0.9982733372005907
7,0.33112184645967213,0.3317197333609855,0.9981976143075495
8,0.3306959979817562,0.3313119874372513,0.9981407571145858
9,0.3304013899297455,0.3310198776921829,0.9981315691167872
10,0.30917572005226746,0.3097570353017379,0.9981233186555256
11,0.30801949703299336,0.30861926458670963,0.9980566101260093
12,0.30683916892268903,0.30744980442347836,0.9980138692820626
13,0.3056535403734916,0.3062767101981026,0.9979653372135023
14,0.3046025971879814,0.30524059158472117,0.9979098638440337
15,0.3034313451217924,0.3039987204244393,0.9981336260170609
16,0.30215520041148863,0.3027451004282494,0.998051496074003
17,0.2810254870026319,0.2816008595516604,0.9979567798552016
18,0.2792087259186232,0.27979376662518124,0.997909028804985
19,0.2773627068973394,0.27795545214027306,0.9978674811435807
20,0.2755254654677282,0.2761295966989682,0.9978121460413438
21,0.273913334237115,0.27453141535712156,0.9977485960242382
22,0.2721460131892384,0.27278186646954405,0.9976690045840103
23,0.2703394208708322,0.27070986879431735,0.9986315684569053
24,0.2684787706043159,0.2689075873997641,0.9984053376864718
25,0.26636359210044164,0.26681639952306285,0.9983029250697085
26,0.24474392656404143,0.24532726717090497,0.9976221941670382
27,0.24244038754135305,0.24302591483316666,0.99759067961038
28,0.24016282821159668,0.24075230461779376,0.997551523308851
29,0.2381762401903578,0.23877253328404657,0.997502673002261
30,0.2360102449570054,0.2366164777135854,0.9974379098089955
31,0.2338083791195339,0.23404319785328087,0.9989966863557633
32,0.23157157371642212,0.23184815415735693,0.9988070621397007
33,0.22913008137647442,0.2294432155002262,0.9986352434824927
34,0.2267416953557226,0.2270902144567054,0.9984652834917762
35,0.22460724439661942,0.22496020085962684,0.9984310270809739
36,0.19228779666765394,0.1928699234405837,0.9969817648986152
37,0.18969200823473353,0.19026164644886545,0.9970060270960337
38,0.18713679222550175,0.1876967360025648,0.9970167633759204
39,0.18491941692296954,0.1854735616557841,0.9970122710327686
40,0.18251348101288792,0.18306428911030126,0.9969911767057885
41,0.18006494041002893,0.18026000302391662,0.9989178818894072
42,0.17761740171423643,0.177839743775696,0.9987497616857792
43,0.1749627717283095,0.1752092249815027,0.9985933774136652
44,0.17248782258380385,0.1727523708875643,0.9984686270735317
45,0.17018653544445317,0.1704644769934247,0.9983695045802284
46,0.16788264061205407,0.16817274449867897,0.9982749649029652
47,0.16556516854984782,0.1658604479760823,0.9982197116320519
48,0.12665922964941242,0.12713337798856336,0.9962704653439352
49,0.12418971967374542,0.12464299413674244,0.9963634180473895
50,0.12177550209975141,0.12221051504352239,0.996440462233417
51,0.11969545922259459,0.12011549238790441,0.9965030891772615
52,0.11745275923366712,0.11785971184471691,0.9965471440182548
53,0.11515565213712799,0.11565320202448617,0.995697915158001
54,0.11291952686229118,0.11337746007857441,0.9959609854025141
55,0.11051255791702616,0.11093255610339929,0.9962139321302427
56,0.10828624991420252,0.10867540872176049,0.9964190720593071
57,0.10623234571966346,0.10659593062425682,0.996589129599375
58,0.10419289831662576,0.10453424963601925,0.9967345504408168
59,0.1022202335440657,0.10254321052426604,0.9968503328640768
60,0.1003438297921661,0.10065177867634223,0.9969404526355529
